	Unknown	InNeurons	Oligodendrocytes	Endothelial	Microglia	Astrocytes	OPC	ExNeurons
5094	0.0024931314	0.25130942	0.09809037	0.04779123	0.012079407	0.07664639	0.005399905	0.5061901
5101	0.0021540353	0.21059747	0.0647674	0.040963784	0.010874159	0.08531296	0.0042957948	0.58103436
5117	0.0033887776	0.23496406	0.11137096	0.053616684	0.016084405	0.11331872	0.0062853233	0.46097103
5172	0.0026834973	0.25555286	0.12909973	0.051815465	0.0148765445	0.07421622	0.005811874	0.46594384
5180	0.0023550089	0.22342527	0.08803155	0.044732478	0.0116910525	0.08011272	0.004635301	0.5450166
5093	0.0026254451	0.2536829	0.08123829	0.047924086	0.012669279	0.069137596	0.0049880785	0.5277343
5159	0.0020108034	0.27102628	0.07241306	0.044365626	0.010075443	0.05209546	0.0042307447	0.54378265
5167	0.0023607851	0.25643083	0.0802021	0.047942147	0.0122092785	0.05218889	0.004249251	0.5444167
5148	0.0024557256	0.20693672	0.07244867	0.04684263	0.011298976	0.08213171	0.004704905	0.5731807
5156	0.0034808323	0.24059403	0.15003161	0.058555495	0.017275112	0.07617048	0.006213496	0.44767895
5164	0.004299361	0.20616734	0.20395291	0.062818035	0.021414137	0.08626387	0.007882422	0.40720192
5108	0.002860545	0.2341355	0.10013994	0.04937157	0.013220656	0.09973099	0.005688954	0.49485183
5116	0.003029296	0.19411969	0.10640517	0.04588036	0.016579755	0.073616646	0.0057741366	0.554595
5132	0.002911413	0.18228616	0.09387811	0.04598829	0.014883873	0.08929285	0.0050872555	0.5656721
5096	0.0024283333	0.26527047	0.11453152	0.051983252	0.012425396	0.055258736	0.0046274345	0.49347487
5104	0.002816667	0.29758728	0.14033334	0.053086873	0.016790181	0.04993845	0.0058092563	0.433638
5112	0.0022815848	0.27585313	0.105273046	0.053541183	0.011844128	0.050744757	0.004536351	0.4959258
5171	0.0033291215	0.27395576	0.15123534	0.05895494	0.018909654	0.05196194	0.006614161	0.43503904
5092	0.002991901	0.26362923	0.15897647	0.053676832	0.016012808	0.05359916	0.006787999	0.4443256
5100	0.0045516784	0.2199742	0.28772223	0.05725926	0.024140969	0.084091626	0.008791865	0.3134682
5136	0.002590118	0.29545274	0.14377037	0.057179276	0.014396362	0.052536894	0.005349372	0.42872488
5152	0.0019383455	0.33508655	0.09006998	0.049671497	0.010976077	0.041929334	0.004536011	0.4657922
5160	0.0023778456	0.27234277	0.10021225	0.047453385	0.012783681	0.052603155	0.004866085	0.5073608
5168	0.0017919522	0.26683235	0.044803392	0.038802665	0.010304526	0.039755218	0.0035551097	0.59415483
5115	0.0021151856	0.2655501	0.0936676	0.049709614	0.012254241	0.05504569	0.0047197104	0.5169378
5131	0.0027958446	0.22160435	0.05729583	0.04968254	0.012959992	0.10146067	0.005023597	0.5491772
5127	0.00403709	0.24292324	0.18016817	0.06311076	0.01854794	0.05998978	0.007357694	0.42386532
5135	0.0019256584	0.33122444	0.066086024	0.06093521	0.011069479	0.040757146	0.004484082	0.48351803
5143	0.0025472904	0.3161525	0.099274896	0.059756767	0.014607862	0.038228873	0.0057821167	0.46364966
4628	0.0034286603	0.24834831	0.0865855	0.05524544	0.01690429	0.120482944	0.0063953022	0.46260953
4561	0.004550831	0.21084988	0.2235244	0.060181677	0.021518042	0.107023574	0.008013542	0.36433804
4689	0.0039503817	0.22275789	0.17346759	0.05548084	0.019463612	0.12677382	0.0075323842	0.3905734
4805	0.003368941	0.2174377	0.14525142	0.049722075	0.017211271	0.1043743	0.006432599	0.4562017
5163	0.0033608899	0.24728401	0.1813277	0.059765797	0.019002916	0.061374843	0.006571934	0.4213119
5099	0.0060345423	0.214288	0.3238971	0.07381774	0.03200251	0.072500765	0.0090982905	0.2683611
5834	0.006918173	0.18700494	0.29918295	0.07938086	0.030949617	0.12505573	0.009403618	0.26210412
5842	0.0053189043	0.2603232	0.13271964	0.07028852	0.025537414	0.18627894	0.009543844	0.30998954
7065	0.001858218	0.27335015	0.022499526	0.027114281	0.010415735	0.079700924	0.004108738	0.5809524
5835	0.0063975523	0.41581246	0.23400156	0.07524732	0.03232047	0.13425396	0.012201115	0.08976557
5921	0.0053795315	0.39738974	0.14115588	0.055976555	0.026732853	0.20692164	0.010320481	0.15612338
5937	0.004493799	0.4701117	0.20374425	0.06712771	0.024095014	0.107197195	0.0083888145	0.11484158
5874	0.00885561	0.34990546	0.3279511	0.105817415	0.03991653	0.0954315	0.011707913	0.060414474
5938	0.004376925	0.48219076	0.17029917	0.06771632	0.024380168	0.11984828	0.008847152	0.122341216
8261	0.006878329	0.40343097	0.28234515	0.12866272	0.037907064	0.086063944	0.0107361525	0.043975722
8269	0.007336771	0.37730053	0.31571916	0.12636366	0.03827503	0.08349142	0.011468153	0.040045228
8277	0.008826595	0.29083505	0.3779142	0.12466804	0.04542022	0.10498086	0.01645631	0.03089875
8285	0.007837731	0.3297205	0.3579698	0.11880332	0.04157806	0.09495307	0.012144349	0.036993172
8293	0.0094295135	0.30059126	0.37416255	0.11564683	0.044812147	0.10140065	0.013887245	0.04006982
8301	0.008391939	0.35220292	0.3407301	0.12060065	0.04066749	0.08459419	0.012605637	0.040207077
4801	0.0025429789	0.21028554	0.089582056	0.04741043	0.012385846	0.0911912	0.0043799253	0.542222
4625	0.0037318885	0.20712443	0.14591126	0.05809176	0.017785842	0.115051985	0.006983618	0.44531927
4617	0.006140925	0.16518265	0.28030655	0.06839473	0.029543847	0.1130218	0.008747245	0.32866228
4702	0.0033840092	0.20578206	0.121187955	0.056436945	0.01625671	0.11548773	0.006474921	0.47498965
4615	0.0037037004	0.19303496	0.13147064	0.056705985	0.018237628	0.11080951	0.006942296	0.4790953
4817	0.004763497	0.18466108	0.1312658	0.060827803	0.020530142	0.13750869	0.008839828	0.45160314
4646	0.004050723	0.2078625	0.12863736	0.05414261	0.01956152	0.12282779	0.008104998	0.4548125
4662	0.0033773177	0.2243553	0.08778525	0.052776624	0.016718712	0.11935299	0.0068215784	0.4888123
4678	0.002579812	0.21603306	0.059120655	0.04785989	0.011536994	0.094684325	0.004753314	0.563432
4685	0.0035851274	0.18635635	0.15931238	0.05343918	0.017880963	0.10405297	0.006966941	0.4684061
4693	0.004239503	0.20513892	0.15486686	0.058131456	0.020712739	0.11330193	0.008009358	0.43559924
4614	0.0034371188	0.21340199	0.13703837	0.052618954	0.017057998	0.106744535	0.006813796	0.46288726
4669	0.0030028995	0.20940645	0.10001404	0.05183809	0.014804244	0.08412366	0.0051471773	0.5316634
4645	0.0043067182	0.19457316	0.20385058	0.058475252	0.020804122	0.10061106	0.008335347	0.40904376
4653	0.0033071786	0.21977733	0.1303031	0.056287672	0.015720451	0.09744251	0.0063428334	0.47081888
4661	0.005790902	0.18377455	0.28945735	0.0680035	0.029748091	0.103853315	0.009895938	0.30947638
4684	0.0045629647	0.17840879	0.1717881	0.058743376	0.020439394	0.13040428	0.009685622	0.42596754
4692	0.0026417924	0.22916794	0.07285792	0.045186162	0.015148323	0.094999634	0.0050371415	0.53496104
4700	0.0040727477	0.22163105	0.17983814	0.0567288	0.024877856	0.11439079	0.008257905	0.39020267
4613	0.0039761118	0.20703381	0.18174593	0.056714047	0.02095306	0.09154645	0.0072132074	0.43081728
4621	0.003080662	0.22308804	0.092494376	0.048954684	0.01542727	0.10069072	0.0056421044	0.5106221
4652	0.004635908	0.20415877	0.17925286	0.06438455	0.022400236	0.09921553	0.008447734	0.4175044
4668	0.004025397	0.21153556	0.14963904	0.05847336	0.021817362	0.10619155	0.007682163	0.44063556
4809	0.0036789866	0.20683612	0.116956055	0.053623457	0.019780895	0.11078033	0.0067367554	0.48160744
4636	0.0036984663	0.19840348	0.12303531	0.05233687	0.020577306	0.10966959	0.0069635226	0.48531553
4644	0.003222789	0.23433511	0.0745589	0.047786992	0.017293286	0.10481777	0.0062379916	0.5117472
4691	0.0028209817	0.23032491	0.076173596	0.05144283	0.012952089	0.095270276	0.005146883	0.5258684
4612	0.0029459223	0.20556693	0.10838678	0.05244795	0.014635277	0.094073884	0.0055929855	0.51635027
4620	0.0037566964	0.25549737	0.11420407	0.054305274	0.020152569	0.119900264	0.0073412764	0.42484257
4675	0.002910278	0.22009309	0.12355582	0.053813457	0.014970613	0.089152396	0.005971654	0.48953262
4697	0.0038319873	0.22458689	0.12494856	0.05906029	0.01927158	0.104116686	0.006694349	0.45748964
4642	0.004250229	0.2006013	0.16382194	0.063139185	0.021959824	0.11247516	0.008341793	0.42541054
4650	0.004117821	0.21058331	0.1850522	0.057077903	0.022240037	0.10982913	0.008088134	0.40301153
4666	0.002548775	0.2438281	0.033270773	0.048534583	0.012056459	0.10281622	0.0046850024	0.5522601
4674	0.0026701924	0.2529557	0.07375417	0.05209893	0.013613868	0.084703065	0.004807946	0.5153961
4682	0.0028217037	0.24428116	0.05591667	0.045908496	0.015475237	0.09545904	0.005422046	0.53471565
4690	0.004632546	0.21248198	0.14019196	0.06155579	0.024063462	0.13897629	0.008775894	0.4093221
4698	0.0028199756	0.2188329	0.036210097	0.051402863	0.012294181	0.10768342	0.0048492937	0.56590724
4611	0.0041114767	0.18098636	0.187271	0.055949893	0.021685218	0.10415415	0.007908671	0.43793324
4627	0.0043615666	0.21451254	0.11667026	0.056515004	0.023076477	0.110638045	0.007906497	0.46631956
4610	0.0023042874	0.25103155	0.0490559	0.04726926	0.011442296	0.10009584	0.004144076	0.53465676
4634	0.0038089731	0.20810024	0.15673487	0.05665456	0.020013098	0.09561575	0.0066507757	0.4524217
4635	0.004446455	0.19862844	0.21006416	0.06353446	0.021641487	0.09824917	0.0077564283	0.39567938
4659	0.005039655	0.19722565	0.23731701	0.06455484	0.025770461	0.09720246	0.008336543	0.36455336
4649	0.0028361238	0.22712399	0.07469557	0.04750171	0.014769	0.09182483	0.0049026757	0.5363461
4657	0.0032092817	0.22587113	0.089105874	0.051256847	0.014885933	0.11873443	0.0059100823	0.4910264
4641	0.0025089064	0.22859685	0.057250265	0.049435537	0.010768924	0.10643988	0.004376796	0.54062283
4825	0.0026668974	0.273365	0.08534935	0.051096912	0.0140067255	0.07912142	0.005069742	0.48932394
4833	0.0029140788	0.2400599	0.13478447	0.056051414	0.016024431	0.0748286	0.005789108	0.46954808
4841	0.0042384607	0.21589582	0.17013879	0.05947018	0.021682361	0.11024713	0.007831627	0.41049564
4849	0.0031618085	0.20273535	0.08788493	0.054676205	0.015317109	0.11718575	0.005604772	0.5134341
4802	0.0060358327	0.17804347	0.30382955	0.06524744	0.02832426	0.10433336	0.009268557	0.30491754
4810	0.0041633924	0.20635797	0.17383541	0.063846625	0.021475114	0.094925374	0.007467419	0.4279287
4818	0.0035626933	0.24618125	0.16355456	0.05975622	0.018568417	0.075322546	0.006569234	0.42648506
4826	0.0040332037	0.23373884	0.17357028	0.064030476	0.020240404	0.08119147	0.006894563	0.41630077
4857	0.0045025214	0.23088948	0.19284813	0.070592664	0.022956958	0.078912385	0.0076725967	0.3916253
4865	0.0040856823	0.21818577	0.16214325	0.06179716	0.019975329	0.08355257	0.0074527306	0.44280753
4881	0.003309184	0.25445223	0.15853679	0.057679493	0.018621951	0.058561444	0.006228941	0.44260994
4889	0.003490314	0.23326983	0.15525293	0.058641743	0.018168021	0.07123811	0.0064481883	0.45349082
4866	0.00425115	0.2534788	0.22097369	0.06750392	0.021900406	0.06894252	0.0074101887	0.35553932
4874	0.003799066	0.2678383	0.17614655	0.064713344	0.019015903	0.063760005	0.006440976	0.39828584
4882	0.0028658772	0.26602325	0.111438565	0.05584314	0.014126203	0.068703055	0.0054472373	0.4755527
4890	0.0033233266	0.28073198	0.14117967	0.061350662	0.01762688	0.064174056	0.0058327205	0.42578077
4842	0.002342106	0.26341978	0.100002445	0.04916956	0.01270242	0.071081646	0.004777258	0.49650478
4850	0.0031156626	0.23805743	0.12391823	0.05577347	0.015012812	0.08479327	0.005806523	0.47352257
4858	0.0030499306	0.2249202	0.1290945	0.05410337	0.014664841	0.08413571	0.005501468	0.48452997
4629	0.0027883463	0.22881502	0.051281493	0.04889347	0.014420985	0.10169522	0.0052651707	0.54684025
4643	0.0039149257	0.21239643	0.15357475	0.06323328	0.018747794	0.1132166	0.0071097296	0.4278065
4670	0.003909637	0.27498055	0.0908046	0.0590008	0.021806845	0.16497958	0.008327519	0.3761905
4834	0.0037518004	0.22972949	0.16224585	0.059681624	0.018751668	0.09310327	0.0070266873	0.42570958
7376	0.003174517	0.3251788	0.03978259	0.04488722	0.021029403	0.10113022	0.006315159	0.45850205
7384	0.0028018865	0.33163133	0.027454963	0.03884816	0.018723512	0.1099272	0.006590663	0.46402228
7305	0.0071721873	0.31267118	0.19511713	0.085030496	0.032858156	0.17573744	0.009913002	0.18150045
7313	0.0072254553	0.32732058	0.18685466	0.089436434	0.030110672	0.16090314	0.009530014	0.18861906
7335	0.008217907	0.37185907	0.13339984	0.12809046	0.03482902	0.25806275	0.020738415	0.04480258
7343	0.008270048	0.41455272	0.09589546	0.10789263	0.025908811	0.26402238	0.017683478	0.06577441
7421	0.0033133694	0.29573083	0.05190901	0.045149114	0.019255934	0.10512606	0.0061991424	0.47331652
7477	0.0047622067	0.41708407	0.26103488	0.07291355	0.024709491	0.09769994	0.008625207	0.11317062
7366	0.005082498	0.30295888	0.06019934	0.059116866	0.029512793	0.1572358	0.009823423	0.37607038
7382	0.004012527	0.53596467	0.04648498	0.10354403	0.024325283	0.18405758	0.01092146	0.09068955
7390	0.003958843	0.51949525	0.04123454	0.11174426	0.02680395	0.19434474	0.010768744	0.091649644
7303	0.00468499	0.4522591	0.22362868	0.0753401	0.026980102	0.15291633	0.012056723	0.052133963
7311	0.0043402836	0.50748134	0.1526637	0.064739354	0.024204984	0.15834771	0.011058785	0.07716385
7319	0.003903909	0.4968741	0.1493287	0.06277626	0.021889383	0.18399942	0.011891824	0.069336474
7327	0.004932996	0.47817704	0.12850082	0.072650254	0.027154936	0.20603736	0.013404727	0.06914183
7359	0.0047922763	0.48385176	0.10954458	0.06524947	0.024933003	0.21902704	0.014981248	0.07762058
7367	0.006554894	0.44923458	0.10934898	0.08416763	0.031761244	0.222813	0.017999662	0.07812006
7334	0.004170614	0.23766516	0.10585523	0.055846017	0.021471428	0.14759603	0.008578525	0.418817
7342	0.003092856	0.58460784	0.07586833	0.057439715	0.01979254	0.144186	0.009423726	0.105589025
7350	0.0038951754	0.55907655	0.07852583	0.06469146	0.02283029	0.15507318	0.0109541165	0.10495333
7358	0.006700777	0.37225047	0.100429684	0.20947959	0.050555926	0.20102648	0.011075117	0.04848196
7501	0.006367422	0.34575525	0.30906007	0.07815758	0.038781527	0.1214991	0.010038336	0.09034071
7352	0.0061081196	0.31110418	0.1508467	0.073586315	0.035674002	0.14104487	0.011451669	0.27018413
7360	0.0057813134	0.29471502	0.081865005	0.08386045	0.03201145	0.15051329	0.010105512	0.341148
7368	0.002994619	0.32883042	0.047836047	0.04782468	0.020370785	0.07342354	0.005837647	0.47288224
7398	0.006839273	0.28154245	0.478305	0.08410791	0.0339546	0.08265937	0.01073521	0.02185616
7493	0.003306751	0.20820157	0.12590303	0.04909165	0.016748993	0.11357132	0.0063243727	0.47685227
5151	0.00510937	0.293336	0.1153531	0.070117645	0.025215039	0.06345463	0.01142675	0.4159874
7301	0.0070088	0.29164466	0.19843937	0.088615894	0.0272026	0.16958283	0.008676998	0.20882887
7309	0.005887846	0.44086838	0.22731425	0.077239774	0.031953905	0.10714305	0.010124914	0.09946791
7317	0.0045536165	0.44561657	0.20909216	0.0715586	0.02485749	0.10693147	0.008907354	0.12848276
7325	0.0057675107	0.38223377	0.32313457	0.073747225	0.027404172	0.091183364	0.008917109	0.087612234
7333	0.0067499764	0.34677848	0.35032353	0.08631175	0.030606993	0.102467515	0.011700044	0.06506172
7341	0.0061487686	0.30523506	0.45407915	0.07749772	0.03700182	0.08885024	0.010688383	0.020498859
7349	0.0052279024	0.42766237	0.22299288	0.075206004	0.02474532	0.11601112	0.009215469	0.11893896
7375	0.00664218	0.3213104	0.20420133	0.0773721	0.031097949	0.17259228	0.009262105	0.17752165
7383	0.005397147	0.4022609	0.27783194	0.082078174	0.028718548	0.102807336	0.008547383	0.09235853
7391	0.0037493643	0.4578148	0.22580658	0.063618176	0.024190756	0.096740186	0.007826309	0.120253794
7304	0.004938721	0.39780244	0.31806955	0.06987438	0.027916068	0.08523631	0.008492852	0.08766971
7312	0.0052813943	0.40861377	0.28374836	0.078808926	0.030879557	0.09884325	0.010923743	0.082901
7224	0.0058854646	0.321733	0.42688087	0.07734857	0.038238753	0.091294475	0.01104652	0.02757235
7232	0.0076086833	0.3853881	0.26507166	0.083905905	0.041771453	0.13698512	0.015746785	0.06352229
7344	0.004678704	0.42034885	0.23415093	0.072263576	0.02565741	0.11451993	0.009312413	0.119068205
7357	0.0068913368	0.35093546	0.25820053	0.08634124	0.043738652	0.19915907	0.017348645	0.03738503
7373	0.005653744	0.46582136	0.09477574	0.07067697	0.02692618	0.23649378	0.014036619	0.08561558
7381	0.0053635724	0.4514118	0.24716629	0.069302954	0.030892536	0.13147686	0.012329437	0.052056555
7389	0.0057648993	0.45301414	0.19059382	0.0679347	0.03286316	0.14877357	0.012575404	0.088480264
7302	0.0072567486	0.45258316	0.18566863	0.075131275	0.036953293	0.13227789	0.016649866	0.09347918
7310	0.0054074447	0.256866	0.15270805	0.068560086	0.026001088	0.17151822	0.012016234	0.30692282
7318	0.005331559	0.32554987	0.1455102	0.059888978	0.029358609	0.17085771	0.01148696	0.2520161
7326	0.006606924	0.3420109	0.13320006	0.06730459	0.031137327	0.18976726	0.013645149	0.21632774
7405	0.004305978	0.29390225	0.06590622	0.071348935	0.023961013	0.11837331	0.008458118	0.41374412
7413	0.004191106	0.30315888	0.09631165	0.05737168	0.02568082	0.09224983	0.0077042244	0.41333184
7429	0.0034742225	0.3358787	0.039939955	0.04799359	0.021487817	0.12724008	0.00727989	0.41670573
7437	0.004266245	0.29070196	0.042373214	0.04468592	0.021118248	0.093807936	0.010256194	0.4927903
7445	0.00701935	0.3021388	0.19224447	0.090703644	0.031322498	0.18233661	0.009323733	0.18491091
7321	0.006553378	0.39722633	0.19310379	0.0799647	0.04077955	0.16340439	0.0128911985	0.106076635
7329	0.006351212	0.36942065	0.29099977	0.07789171	0.03190017	0.11709187	0.010594732	0.09574989
7337	0.003906807	0.4721532	0.19898927	0.058598757	0.026738042	0.10300847	0.008050396	0.12855504
7345	0.0036286218	0.48294425	0.15388986	0.06614372	0.026064718	0.09714941	0.008066026	0.16211335
7353	0.003558668	0.49611044	0.14991033	0.0640966	0.025883103	0.092474274	0.007343393	0.16062313
7361	0.005906055	0.41716066	0.28242573	0.07253287	0.036990047	0.11398997	0.011115253	0.059879392
7369	0.0055069053	0.31407663	0.46421656	0.07212111	0.039564725	0.075189024	0.010396996	0.018928086
7377	0.0061483122	0.39335224	0.3109491	0.076370694	0.034166157	0.11204082	0.010761839	0.056210857
7397	0.004231376	0.30611694	0.13218851	0.06859016	0.02502808	0.10851583	0.009298834	0.34603032
7453	0.0077907913	0.3080931	0.21820934	0.092588566	0.032532845	0.15770611	0.0107457675	0.17233348
7469	0.0062230453	0.32033327	0.35410753	0.08567437	0.032327604	0.11115903	0.011037465	0.07913768
7485	0.004981099	0.4254751	0.21602793	0.073390305	0.025646327	0.11971486	0.010092239	0.1246722
4993	0.0034489147	0.2161165	0.09578248	0.050745398	0.016703203	0.10253933	0.0062550833	0.5084091
5001	0.0037338994	0.2085665	0.15754004	0.057529587	0.01960407	0.10518623	0.007138215	0.44070145
4918	0.0030965514	0.22053115	0.099906	0.05495439	0.014298326	0.104510225	0.0055642277	0.49713913
4926	0.0032089583	0.22553535	0.08497811	0.05465312	0.01427937	0.11850693	0.0056147506	0.49322343
4934	0.0043984726	0.21202266	0.14112441	0.061555494	0.02211388	0.084914595	0.007765034	0.46610546
4942	0.003193058	0.24185403	0.11438992	0.05444674	0.015316926	0.10758337	0.0063125105	0.45690343
5009	0.00296739	0.19680922	0.07366205	0.04610263	0.013826057	0.09146583	0.0060736365	0.56909317
4909	0.0021668556	0.2588965	0.0818105	0.043928474	0.0111999	0.073421665	0.004707185	0.523869
4917	0.0025039895	0.23213296	0.08421329	0.048190713	0.011464407	0.066930644	0.004661636	0.5499024
4925	0.0030876035	0.18495955	0.08639437	0.04851416	0.013690083	0.09725516	0.005458869	0.56064016
